AreaID|ManagedAreaName|Year|ParameterName|RelativeDepth|ActivityType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
1|Alligator Harbor Aquatic Preserve|2005|pH|Bottom|Field|2|8.1|8.2|8.15|8.15|0.0707106781186545|Central Panhandle Aquatic Preserves Seagrass Monitoring|557
1|Alligator Harbor Aquatic Preserve|2006|pH|Bottom|Field|3|8.3|8.4|8.3|8.33333333333333|0.0577350269189624|Central Panhandle Aquatic Preserves Seagrass Monitoring|557
1|Alligator Harbor Aquatic Preserve|2007|pH|Bottom|Field|4|8.1|8.4|8.3|8.275|0.12583057392118|Central Panhandle Aquatic Preserves Seagrass Monitoring|557
1|Alligator Harbor Aquatic Preserve|2008|pH|Bottom|Field|4|8.2|8.6|8.35|8.375|0.170782512765993|Central Panhandle Aquatic Preserves Seagrass Monitoring|557
1|Alligator Harbor Aquatic Preserve|2009|pH|Bottom|Field|7|6.68|8.1|8.1|7.88285714285714|0.531717791242506|Central Panhandle Aquatic Preserves Seagrass Monitoring, Franklin County Coastal Waters Seagrass Monitoring|557, 558
1|Alligator Harbor Aquatic Preserve|2011|pH|Bottom|Field|1|7.58|7.58|7.58|7.58||Franklin County Coastal Waters Seagrass Monitoring|558
1|Alligator Harbor Aquatic Preserve|2013|pH|Bottom|Field|2|7.79|7.86|7.825|7.825|0.0494974746830585|Franklin County Coastal Waters Seagrass Monitoring|558
1|Alligator Harbor Aquatic Preserve|2016|pH|Bottom|Field|2|8.2|8.5|8.35|8.35|0.212132034355965|Harmful Algal Bloom Marine Observation Network|95
1|Alligator Harbor Aquatic Preserve|2017|pH|Bottom|Field|11|7.72|8.4|8.2|8.16545454545455|0.186834880917009|Central Panhandle Aquatic Preserve WQ Monitoring, Central Panhandle Aquatic Preserves Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|95, 469, 557
1|Alligator Harbor Aquatic Preserve|2018|pH|Bottom|Field|11|7.91|8.4|8.13|8.13|0.145670861877041|Central Panhandle Aquatic Preserves Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|95, 557
1|Alligator Harbor Aquatic Preserve|2019|pH|Bottom|Field|16|7.83|8.08|7.92|7.933125|0.0716211095511186|Central Panhandle Aquatic Preserves Seagrass Monitoring, Florida STORET / WIN|557, 5002
1|Alligator Harbor Aquatic Preserve|2020|pH|Bottom|Field|12|7.62|8.29|8.07|8.0325|0.159494941498583|Central Panhandle Aquatic Preserve WQ Monitoring, Central Panhandle Aquatic Preserves Seagrass Monitoring, Florida STORET / WIN|469, 557, 5002
1|Alligator Harbor Aquatic Preserve|2021|pH|Bottom|Field|18|7.84|8.08|7.96|7.96|0.0679099750101731|Central Panhandle Aquatic Preserves Seagrass Monitoring, Florida STORET / WIN|557, 5002
1|Alligator Harbor Aquatic Preserve|2022|pH|Bottom|Field|4|7.74|8.05|7.865|7.88|0.130894359440479|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|1992|pH|Bottom|Field|2|7.7|8|7.85|7.85|0.212132034355964|Environmental Monitoring Assessment Program|115
2|Apalachicola Bay Aquatic Preserve|1994|pH|Bottom|Field|1|7.9|7.9|7.9|7.9||Environmental Monitoring Assessment Program|115
2|Apalachicola Bay Aquatic Preserve|2000|pH|Bottom|Field|30|7|8.1|7.9|7.80666666666667|0.204995093857749|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring, Florida STORET / WIN|129, 5002
2|Apalachicola Bay Aquatic Preserve|2001|pH|Bottom|Field|42|5.45|8.68|8.1|7.98357142857143|0.512301461501376|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring, Florida STORET / WIN|129, 5002
2|Apalachicola Bay Aquatic Preserve|2002|pH|Bottom|Field|36|7.5|8.9|7.95|8.025|0.34006301936973|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring, Environmental Monitoring Assessment Program, Florida STORET / WIN|115, 129, 5002
2|Apalachicola Bay Aquatic Preserve|2003|pH|Bottom|Field|7|7.03|8.3|8.2|7.87571428571429|0.557191084603751|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring, Florida STORET / WIN|129, 5002
2|Apalachicola Bay Aquatic Preserve|2004|pH|Bottom|Field|4|7.5|11.8|7.9|8.775|2.0271079563424|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring, Environmental Monitoring Assessment Program|115, 129
2|Apalachicola Bay Aquatic Preserve|2005|pH|Bottom|Field|9|0.1|8.2|8|7.05555555555556|2.61873591218698|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|129
2|Apalachicola Bay Aquatic Preserve|2006|pH|Bottom|Field|3|7.7|8.2|8|7.96666666666667|0.251661147842358|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring, Central Panhandle Aquatic Preserves Seagrass Monitoring|129, 557
2|Apalachicola Bay Aquatic Preserve|2007|pH|Bottom|Field|9|7.8|8.5|8.4|8.25333333333333|0.259036676939773|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring, NRDA Oyster Cultch Recovery Project|129, 4044
2|Apalachicola Bay Aquatic Preserve|2008|pH|Bottom|Field|12|0|8.7|7.6|5.95|3.61273001784221|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring, Central Panhandle Aquatic Preserves Seagrass Monitoring|129, 557
2|Apalachicola Bay Aquatic Preserve|2009|pH|Bottom|Field|8|8|8.3|8.2|8.2|0.10690449676497|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring, Central Panhandle Aquatic Preserves Seagrass Monitoring|129, 557
