AreaID|ManagedAreaName|Year|ParameterName|RelativeDepth|ActivityType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
1|Alligator Harbor Aquatic Preserve|1998|pH|All|Field|138|7.4|8.6|8.4|8.33623188405797|0.161173628543972|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|1999|pH|All|Field|770|7.6|8.9|8.4|8.36792207792208|0.26355989275153|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|2000|pH|All|Field|332|5.1|8.9|8.5|8.12831325301205|0.99541828858516|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|2001|pH|All|Field|177|7.7|9.5|8.1|8.17966101694915|0.388080793932674|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|2002|pH|All|Field|285|7.3|8.9|7.6|7.83789473684211|0.442984185813277|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|2003|pH|All|Field|214|6.7|8.6|8|7.87570093457944|0.523233199025542|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|2004|pH|All|Field|196|6|8.9|7.4|7.39744897959184|0.978823795697977|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|2005|pH|All|Field|58|7.8|8.7|8.05|8.18620689655172|0.330044269152982|Central Panhandle Aquatic Preserves Seagrass Monitoring, Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 557, 5002
1|Alligator Harbor Aquatic Preserve|2006|pH|All|Field|45|7.8|8.5|8.1|8.14444444444444|0.15008415147927|Central Panhandle Aquatic Preserves Seagrass Monitoring, Fisheries-Independent Monitoring (FIM) Program|69, 557
1|Alligator Harbor Aquatic Preserve|2007|pH|All|Field|112|7.8|8.6|8.2|8.27232142857143|0.162862801613174|Central Panhandle Aquatic Preserves Seagrass Monitoring, Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 557, 5002
1|Alligator Harbor Aquatic Preserve|2008|pH|All|Field|193|7.6|8.6|8.2|8.17108808290156|0.21304918620511|Central Panhandle Aquatic Preserves Seagrass Monitoring, Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Franklin County Coastal Waters Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|69, 95, 557, 558, 5002
1|Alligator Harbor Aquatic Preserve|2009|pH|All|Field|81|6.39|8.6|8|7.86518518518519|0.402973668839265|Central Panhandle Aquatic Preserves Seagrass Monitoring, Fisheries-Independent Monitoring (FIM) Program, Franklin County Coastal Waters Seagrass Monitoring|69, 557, 558
1|Alligator Harbor Aquatic Preserve|2010|pH|All|Field|180|4.7|8.43|8|7.84705555555556|0.65359059608244|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Franklin County Coastal Waters Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|69, 95, 558, 5002
