ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS007|1998-12-01|2017-09-14|120|22.8|37.3|31.05|30.7858333333333|2.9449656753741
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS008|1999-03-30|2017-09-14|57|22.5|37.6|31.6|30.9491228070175|3.3690886223671
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS009|1998-12-01|2017-04-12|96|23.5|40|31.45|31.0135416666667|3.01241710230267
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS010|1998-11-24|2017-09-14|137|23.4|39.5|31.4|31.1467153284672|2.58513997501587
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS011|1998-11-24|2017-08-22|127|23.3|37.2|31.2|31.0748031496063|2.72198481807509
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS012|1999-03-30|2017-09-14|65|23.5|37.1|31.8|31.0215384615385|3.14351973847053
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS013|2008-06-25|2017-08-22|30|25.7|34.2|31.85|31.2566666666667|2.20605488619833
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS014|1998-11-17|2017-09-14|165|24.2|38.3|31.6|31.3666666666667|2.40407005836528
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS015|1998-11-24|2000-07-06|35|27|33.4|31.6|31.2028571428571|1.49479207963668
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS017|1998-12-29|2017-09-14|65|23.2|35.4|31.3|30.9107692307692|2.63724069086203
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS018|1998-11-24|2017-09-14|134|23.5|36.9|31|30.7231343283582|2.71170989474331
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS020|1998-11-17|2017-09-14|161|23.4|40|31.4|31.288198757764|2.64899459422786
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS021|1998-11-24|2017-09-14|165|23.4|39.5|31.5|31.3224242424242|2.5592575027266
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS030|2001-04-25|2017-09-14|98|23.4|39|31.55|31.2551020408163|3.03128438801554
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSEAS_18SEAS035|2001-04-12|2017-09-14|88|23.3|37.3|31.65|31.1965909090909|2.9878854577915
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0025|2019-01-17|2022-01-18|14|28.45|33.79|30.355|30.5185714285714|1.48232591216983
Alligator Harbor Aquatic Preserve|5002|Florida STORET / WIN|WIN_21FLTLHR_G2TLHR0054|2021-01-20|2021-08-19|3|28.45|30.4|29.74|29.53|0.991816515288992
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|AHR09|2011-09-14|2011-09-14|1|32.7|32.7|32.7|32.7|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|AHR11|2010-08-03|2011-09-14|2|28.4|32.8|30.6|30.6|3.11126983722081
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|AHR12|2010-08-03|2010-08-03|1|28.4|28.4|28.4|28.4|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|AHR13|2010-08-03|2011-09-14|2|28.4|32.8|30.6|30.6|3.11126983722081
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|AHR22|2010-08-03|2010-08-03|1|27.9|27.9|27.9|27.9|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|AHR23|2012-07-16|2012-07-16|1|29.7|29.7|29.7|29.7|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|DRR02|2012-07-17|2012-07-17|1|30.9|30.9|30.9|30.9|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|TPR04|2011-08-03|2011-08-03|1|30.8|30.8|30.8|30.8|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|TPR13|2010-08-05|2010-08-05|1|30.3|30.3|30.3|30.3|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|TPR16|2010-08-05|2010-08-05|1|30.4|30.4|30.4|30.4|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|TPR18|2010-08-05|2010-08-05|1|30.1|30.1|30.1|30.1|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|TPR21|2010-08-05|2010-08-05|1|30.2|30.2|30.2|30.2|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|TPR24|2010-08-04|2010-08-04|1|30.3|30.3|30.3|30.3|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|TPR26|2010-08-04|2010-08-04|1|30.2|30.2|30.2|30.2|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|TPR29|2011-09-14|2011-09-14|1|32|32|32|32|
Alligator Harbor Aquatic Preserve|558|Franklin County Coastal Waters Seagrass Monitoring|TPR31|2010-08-05|2010-08-05|1|30.1|30.1|30.1|30.1|
Alligator Harbor Aquatic Preserve|95|Harmful Algal Bloom Marine Observation Network|23569|2016-03-17|2017-08-17|5|24|31.9|30.4|29.14|3.12777876455481
Alligator Harbor Aquatic Preserve|95|Harmful Algal Bloom Marine Observation Network|23597|2017-01-24|2018-01-24|2|24.1|33.4|28.75|28.75|6.57609306503489
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|1|2000-07-25|2012-11-14|126|2.5|37.7|20.9|21.1119047619048|8.70064463949983
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|10|2000-07-26|2020-12-01|159|0.08|29.1|9.3|9.87911949685535|7.87193600297901
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|13|2014-03-20|2020-12-02|26|7.22|33.41|25.525|23.5226923076923|7.41913286452928
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|2|2000-07-25|2012-11-15|111|13.1|37.6|30.8|28.7171171171171|6.168466346506
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|3|2000-07-25|2020-12-02|163|2.01|37.6|26|24.9225766871166|7.45309212398377
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|4|2000-07-25|2020-12-01|160|4.1|37.7|27.9|26.378625|6.47977137646036
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|5|2000-07-25|2020-12-01|154|0.06|36.8|22.5|21.9303896103896|7.50825435819421
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|6|2000-07-26|2020-12-02|159|2.5|37.1|25|23.7247798742138|7.48166694656607
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|7|2000-07-26|2020-12-01|142|1.98|36.9|24.19|22.9802816901408|7.41164532643802
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|8|2000-07-26|2020-12-01|156|0|39.9|17.8|16.6598076923077|10.1268224785056
Apalachicola Bay Aquatic Preserve|129|Apalachicola National Estuarine Research Reserve Juvenile Fish and Benthic Macroinvertebrate  Monitoring|9|2000-07-26|2020-12-01|161|0|32.8|16.8|14.7278881987578|9.55535036052694
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apadbnut|2017-01-04|2019-12-03|34|2.77|34.37|21.59|21.3958823529412|7.55604639190687
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebnut|2017-01-04|2019-12-03|36|0.16|34.11|6.69|10.4716666666667|9.17174714622496
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaegnut|2017-01-04|2019-12-03|35|0.04|34.04|16.34|16.7234285714286|9.03120470853113
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apambnut|2017-01-04|2019-12-03|33|5.3|32.63|22.42|22.4263636363636|6.72388644041795
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apanhnut|2017-01-04|2019-12-03|34|8.75|35.62|21.87|22.3738235294118|6.66166691975309
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcnut|2017-01-04|2019-12-03|36|9.19|34.72|25.97|25.4813888888889|6.44214035096933
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apawpnut|2017-01-04|2019-12-03|33|10.97|37.54|26.56|27.2233333333333|6.73566657181505
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|DB|2011-01-11|2013-12-03|35|4.9|35.3|22.8|24.0542857142857|7.31394087291092
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|EB|2011-01-11|2013-12-03|35|0.1|30.2|11.6|11.9228571428571|8.28223064988021
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|EG|2011-01-11|2013-12-03|32|0.1|31.5|19.7|18.7875|8.56081658752022
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|MB|2011-01-11|2013-12-03|35|11.3|35.2|28|26.9457142857143|5.52062138750718
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|NH|2011-01-11|2013-12-03|22|5.7|32.8|24.7|23.8772727272727|7.23074993266567
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|PC|2011-01-11|2013-12-03|25|16|35.5|28.4|27.84|5.87749946831133
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|SV|2011-02-09|2011-05-11|2|16.5|25.5|21|21|6.36396103067893
Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|WP|2011-01-11|2013-12-03|25|19.3|37.4|32.6|30.46|5.6975872086349
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB01|2019-05-23|2019-05-23|1|27.58|27.58|27.58|27.58|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB02|2019-05-23|2019-05-23|1|20.06|20.06|20.06|20.06|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB03|2019-05-29|2019-05-29|1|30.08|30.08|30.08|30.08|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB04|2019-05-29|2019-05-29|1|23.43|23.43|23.43|23.43|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB05|2019-05-29|2019-05-29|1|31.92|31.92|31.92|31.92|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB06|2019-05-29|2019-05-29|1|23.75|23.75|23.75|23.75|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB11|2019-05-23|2019-05-23|1|26.11|26.11|26.11|26.11|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB12|2019-05-23|2019-05-23|1|27.01|27.01|27.01|27.01|
Apalachicola Bay Aquatic Preserve|557|Central Panhandle Aquatic Preserves Seagrass Monitoring|AB14|2019-05-23|2019-05-23|1|25.58|25.58|25.58|25.58|
Apalachicola Bay Aquatic Preserve|115|Environmental Monitoring Assessment Program|FL02-0006|2002-07-01|2002-07-01|1|28.2|28.2|28.2|28.2|
Apalachicola Bay Aquatic Preserve|115|Environmental Monitoring Assessment Program|FL04-0040|2004-07-20|2004-07-20|1|34.3|34.3|34.3|34.3|
Apalachicola Bay Aquatic Preserve|115|Environmental Monitoring Assessment Program|LA92SP04|1992-07-22|1992-07-22|1|11.05|11.05|11.05|11.05|
Apalachicola Bay Aquatic Preserve|115|Environmental Monitoring Assessment Program|LA92SR04|1992-07-22|1992-07-22|1|26.6|26.6|26.6|26.6|
Apalachicola Bay Aquatic Preserve|115|Environmental Monitoring Assessment Program|LA94SR05|1994-07-24|1994-07-24|1|11.5|11.5|11.5|11.5|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002030810|2002-03-20|2002-03-20|1|0.1|0.1|0.1|0.1|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002030811|2002-03-20|2002-03-20|3|0.1|0.1|0.1|0.1|0
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002030812|2002-03-20|2002-03-20|2|0.1|0.1|0.1|0.1|0
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002030903|2002-03-25|2002-03-25|2|21|22.5|21.75|21.75|1.06066017177982
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002030905|2002-03-25|2002-03-25|1|5.8|5.8|5.8|5.8|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002040601|2002-04-10|2002-04-10|1|8.5|8.5|8.5|8.5|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002040602|2002-04-10|2002-04-10|2|3.5|3.5|3.5|3.5|0
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002040805|2002-04-15|2002-04-15|2|17.8|17.9|17.85|17.85|0.0707106781186532
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002040903|2002-04-16|2002-04-16|3|30.5|31.8|30.7|31|0.700000000000001
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002050203|2002-05-03|2002-05-03|2|35|35.1|35.05|35.05|0.0707106781186558
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002050407|2002-05-08|2002-05-08|2|6.9|7.6|7.25|7.25|0.494974746830583
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002050502|2002-05-10|2002-05-10|2|34.6|34.7|34.65|34.65|0.0707106781186558
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002050605|2002-05-14|2002-05-14|3|0.1|0.1|0.1|0.1|0
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002050606|2002-05-14|2002-05-14|2|0.1|0.2|0.15|0.15|0.0707106781186548
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002050903|2002-05-21|2002-05-21|1|15.7|15.7|15.7|15.7|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002060305|2002-06-05|2002-06-05|4|29|30.7|29.05|29.45|0.83466560170326
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002060402|2002-06-07|2002-06-07|1|28.8|28.8|28.8|28.8|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002060703|2002-06-12|2002-06-12|4|1.1|14.8|6.15|7.05|6.70646454301122
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002070209|2002-07-09|2002-07-09|1|2.9|2.9|2.9|2.9|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002070407|2002-07-11|2002-07-11|2|9.2|9.2|9.2|9.2|0
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002070408|2002-07-11|2002-07-11|2|9.9|10|9.95|9.95|0.0707106781186545
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002070801|2002-07-23|2002-07-23|1|6.2|6.2|6.2|6.2|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002070804|2002-07-23|2002-07-23|2|15.5|20.7|18.1|18.1|3.67695526217005
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002073002|2002-07-01|2002-07-01|1|19.3|19.3|19.3|19.3|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002080304|2002-08-06|2002-08-06|1|29.5|29.5|29.5|29.5|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002080501|2002-08-08|2002-08-08|1|10.3|10.3|10.3|10.3|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002090309|2002-09-09|2002-09-09|1|1.4|1.4|1.4|1.4|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002090901|2002-09-23|2002-09-23|1|27.7|27.7|27.7|27.7|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002090902|2002-09-23|2002-09-23|2|19.4|20.5|19.95|19.95|0.777817459305203
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002091102|2002-09-30|2002-09-30|1|28.3|28.3|28.3|28.3|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002100301|2002-10-10|2002-10-10|1|10.4|10.4|10.4|10.4|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002110601|2002-11-14|2002-11-14|1|10.1|10.1|10.1|10.1|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002111101|2002-11-22|2002-11-22|1|16.8|16.8|16.8|16.8|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002120506|2002-12-11|2002-12-11|1|17.7|17.7|17.7|17.7|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002120601|2002-12-12|2002-12-12|2|17.2|18.9|18.05|18.05|1.20208152801713
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002120602|2002-12-12|2002-12-12|1|15.7|15.7|15.7|15.7|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002120607|2002-12-12|2002-12-12|1|14.8|14.8|14.8|14.8|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002120910|2002-12-18|2002-12-18|1|0.2|0.2|0.2|0.2|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2002120912|2002-12-18|2002-12-18|2|0.1|0.1|0.1|0.1|0
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2003010810|2003-01-16|2003-01-16|2|0.1|0.1|0.1|0.1|0
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2003011001|2003-01-22|2003-01-22|3|11.6|18.9|12.6|14.3666666666667|3.95769293065206
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2003020305|2003-02-04|2003-02-04|2|2.1|2.3|2.2|2.2|0.141421356237309
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2003020509|2003-02-07|2003-02-07|1|1.2|1.2|1.2|1.2|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2003020702|2003-02-12|2003-02-12|1|12.2|12.2|12.2|12.2|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2003020801|2003-02-13|2003-02-13|4|15.9|29|16.95|19.7|6.25832778517286
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2003021002|2003-02-19|2003-02-19|2|15.7|15.7|15.7|15.7|0
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2003021203|2003-02-24|2003-02-24|1|1.7|1.7|1.7|1.7|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2005080806|2005-08-16|2005-08-16|1|13|13|13|13|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2005090305|2005-09-02|2005-09-02|1|20.7|20.7|20.7|20.7|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2005090801|2005-09-14|2005-09-14|1|23.7|23.7|23.7|23.7|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2005090804|2005-09-14|2005-09-14|1|20.8|20.8|20.8|20.8|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2005090805|2005-09-14|2005-09-14|1|21.5|21.5|21.5|21.5|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2005090902|2005-09-16|2005-09-16|1|33.1|33.1|33.1|33.1|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2005090908|2005-09-16|2005-09-16|1|15.4|15.4|15.4|15.4|
Apalachicola Bay Aquatic Preserve|69|Fisheries-Independent Monitoring (FIM) Program|APM2005100101|2005-10-04|2005-10-04|1|0.9|0.9|0.9|0.9|
