AreaID|ManagedAreaName|Year|ParameterName|RelativeDepth|ActivityType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
1|Alligator Harbor Aquatic Preserve|1996|Water Temperature|Surface|Field|1|30|30|30|30||Harmful Algal Bloom Marine Observation Network|95
1|Alligator Harbor Aquatic Preserve|1998|Water Temperature|Surface|Field|162|14.4|31|21.2|20.6117283950617|3.52226962759799|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|1999|Water Temperature|Surface|Field|909|9.8|32.5|25.2|23.5180418041804|5.72651150760292|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|2000|Water Temperature|Surface|Field|380|11.3|32.9|22.3|22.8913157894737|5.53750020806929|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|2001|Water Temperature|Surface|Field|196|13.1|31.5|24.3|23.4872448979592|3.56043652771996|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|2002|Water Temperature|Surface|Field|337|8.5|30.4|23.9|21.6860534124629|7.13038527707441|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|2003|Water Temperature|Surface|Field|325|13|33.5|27.1|25.568|5.21651792475203|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
1|Alligator Harbor Aquatic Preserve|2004|Water Temperature|Surface|Field|316|11.9|33.6|26.4|24.5155063291139|4.88840351742429|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|69, 95, 5002
1|Alligator Harbor Aquatic Preserve|2005|Water Temperature|Surface|Field|182|10.8|31.5|24.65|22.9565934065934|6.30991812815703|Central Panhandle Aquatic Preserves Seagrass Monitoring, Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|69, 95, 557, 5002
1|Alligator Harbor Aquatic Preserve|2006|Water Temperature|Surface|Field|156|13.1|32.6|24.6|22.2141025641026|6.28771919998022|Central Panhandle Aquatic Preserves Seagrass Monitoring, Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 557, 5002
1|Alligator Harbor Aquatic Preserve|2007|Water Temperature|Surface|Field|224|11.9|31.7|24.75|22.9415178571429|6.33437623996676|Central Panhandle Aquatic Preserves Seagrass Monitoring, Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 557, 5002
1|Alligator Harbor Aquatic Preserve|2008|Water Temperature|Surface|Field|248|12.3|32.2|27.55|25.6129032258065|4.68598509541841|Central Panhandle Aquatic Preserves Seagrass Monitoring, Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Franklin County Coastal Waters Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|69, 95, 557, 558, 5002
1|Alligator Harbor Aquatic Preserve|2009|Water Temperature|Surface|Field|311|9.9|32.1|28.5|27.1771704180064|3.93767079914979|Central Panhandle Aquatic Preserves Seagrass Monitoring, Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Franklin County Coastal Waters Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|69, 95, 557, 558, 5002
1|Alligator Harbor Aquatic Preserve|2010|Water Temperature|Surface|Field|255|6.9|34|30.7|27.1396078431373|6.92154856164983|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Franklin County Coastal Waters Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|69, 95, 558, 5002
1|Alligator Harbor Aquatic Preserve|2011|Water Temperature|Surface|Field|121|11|32.9|27.1|26.5851239669422|4.37501735533748|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Franklin County Coastal Waters Seagrass Monitoring|69, 558, 5002
1|Alligator Harbor Aquatic Preserve|2012|Water Temperature|Surface|Field|158|11.2|32.6|29.4|27.3993670886076|4.80676933542743|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Franklin County Coastal Waters Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|69, 95, 558, 5002
1|Alligator Harbor Aquatic Preserve|2013|Water Temperature|Surface|Field|208|12.9|32|25.89|23.9701923076923|5.28914109184177|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Franklin County Coastal Waters Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|69, 95, 558, 5002
1|Alligator Harbor Aquatic Preserve|2014|Water Temperature|Surface|Field|224|14.6|31.8|28.1|25.1107142857143|5.18023766518266|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Franklin County Coastal Waters Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|69, 95, 558, 5002
1|Alligator Harbor Aquatic Preserve|2015|Water Temperature|Surface|Field|174|12.6|31.5|23.5|23.8718390804598|5.85171878880076|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|69, 95, 5002
1|Alligator Harbor Aquatic Preserve|2016|Water Temperature|Surface|Field|225|12.1|33.1|23.08|23.8634666666667|6.7010896288802|Central Panhandle Aquatic Preserve WQ Monitoring, Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|69, 95, 469, 5002
1|Alligator Harbor Aquatic Preserve|2017|Water Temperature|Surface|Field|317|12.2|33.2|25.8|25.0105362776025|5.11924403810004|Central Panhandle Aquatic Preserve WQ Monitoring, Central Panhandle Aquatic Preserves Seagrass Monitoring, Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN, Franklin County Coastal Waters Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|69, 95, 469, 557, 558, 5002
1|Alligator Harbor Aquatic Preserve|2018|Water Temperature|Surface|Field|107|10.4|31.5|24.9|23.0542056074766|6.75043367403276|Central Panhandle Aquatic Preserve WQ Monitoring, Central Panhandle Aquatic Preserves Seagrass Monitoring, Harmful Algal Bloom Marine Observation Network|95, 469, 557
1|Alligator Harbor Aquatic Preserve|2019|Water Temperature|Surface|Field|104|13.3|31.7|26.6|23.6326923076923|5.98159705770265|Central Panhandle Aquatic Preserve WQ Monitoring, Central Panhandle Aquatic Preserves Seagrass Monitoring, Florida STORET / WIN|469, 557, 5002
1|Alligator Harbor Aquatic Preserve|2020|Water Temperature|Surface|Field|103|7|31.9|23.8|22.5980582524272|5.74459644792518|Central Panhandle Aquatic Preserve WQ Monitoring, Central Panhandle Aquatic Preserves Seagrass Monitoring, Florida STORET / WIN|469, 557, 5002
1|Alligator Harbor Aquatic Preserve|2021|Water Temperature|Surface|Field|115|10.8|31|25|21.9182608695652|5.87291706425613|Central Panhandle Aquatic Preserve WQ Monitoring, Central Panhandle Aquatic Preserves Seagrass Monitoring, EPA STOrage and RETrieval Data Warehouse (STORET), Florida STORET / WIN|103, 469, 557, 5002
1|Alligator Harbor Aquatic Preserve|2022|Water Temperature|Surface|Field|88|11.4|29.2|19.65|20.5363636363636|5.25847278686091|Central Panhandle Aquatic Preserve WQ Monitoring, Florida STORET / WIN|469, 5002
1|Alligator Harbor Aquatic Preserve|2023|Water Temperature|Surface|Field|7|12.9|14|13.2|13.3571428571429|0.3909694909544|Central Panhandle Aquatic Preserve WQ Monitoring|469
2|Apalachicola Bay Aquatic Preserve|1964|Water Temperature|Surface|Field|7|18.33|27.77|19|21.4642857142857|4.32107570381441|Harmful Algal Bloom Marine Observation Network|95
2|Apalachicola Bay Aquatic Preserve|1974|Water Temperature|Surface|Field|3|20.34|31.62|31.18|27.7133333333333|6.38928269317717|Harmful Algal Bloom Marine Observation Network|95
2|Apalachicola Bay Aquatic Preserve|1982|Water Temperature|Surface|Field|3|29.24|30.3|30|29.8466666666667|0.546382039724344|Harmful Algal Bloom Marine Observation Network|95
2|Apalachicola Bay Aquatic Preserve|1992|Water Temperature|Surface|Field|2|29.7|30.35|30.025|30.025|0.459619407771257|Environmental Monitoring Assessment Program|115
2|Apalachicola Bay Aquatic Preserve|1993|Water Temperature|Surface|Field|2|30.2|30.25|30.225|30.225|0.0353553390593279|Environmental Monitoring Assessment Program|115
2|Apalachicola Bay Aquatic Preserve|1994|Water Temperature|Surface|Field|8|2.7|29.9|28.5|25.2375|9.23548088314069|Environmental Monitoring Assessment Program, National Status and Trends Bioeffects program|115, 119
2|Apalachicola Bay Aquatic Preserve|1995|Water Temperature|Surface|Field|954|7.6|31|17.8|19.1009433962264|6.02410940947086|Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|95, 5002
2|Apalachicola Bay Aquatic Preserve|1996|Water Temperature|Surface|Field|1625|7|32.7|20.5|21.4666461538462|6.40110405643756|Florida STORET / WIN, Harmful Algal Bloom Marine Observation Network|95, 5002
2|Apalachicola Bay Aquatic Preserve|1997|Water Temperature|Surface|Field|775|2.1|30.5|16.2|18.3770322580645|6.72641166746035|Florida STORET / WIN|5002
2|Apalachicola Bay Aquatic Preserve|1998|Water Temperature|Surface|Field|1854|7.9|33.4|21.9|21.8759978425027|6.85997966827198|Fisheries-Independent Monitoring (FIM) Program, Florida STORET / WIN|69, 5002
