AreaID|ManagedAreaName|ParameterName|RelativeDepth|ActivityType|SufficientData|N_Data|N_Years|EarliestYear|LatestYear|LastSampleDate|Median|Independent|tau|p|SennSlope|SennIntercept|ChiSquared|pChiSquared|Trend
1|Alligator Harbor Aquatic Preserve|Total Suspended Solids, TSS|All|All|FALSE|24|4|2019|2022|2022-12-07T14:30:00Z|10|||    NA|||||
2|Apalachicola Bay Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|1543|14|1992|2022|2022-09-01T11:40:00Z|9|TRUE|-0.2158|0.0026|-0.360902255639098|20.660918394471|9.4068|0.5844|-1
3|Apalachicola National Estuarine Research Reserve|Total Suspended Solids, TSS|All|All|TRUE|2291|27|1992|2023|2023-03-01T12:20:00Z|10|TRUE|-0.2775|0.0000|-0.274159663865546|16.2366985645933|9.9497|0.5349|-1
4|Banana River Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|2365|24|1997|2022|2022-11-30T10:18:00Z|10|TRUE|-0.263|0.0000|-0.335406698564593|14.5965414650709|4.1936|0.9639|-1
5|Big Bend Seagrasses Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|2771|33|1990|2022|2022-10-27T10:02:00Z|4|TRUE|-0.3394|0.0000|-0.0769310344827586|5.23704884731671|8.7312|0.6467|-1
7|Biscayne Bay-Cape Florida to Monroe County Line Aquatic Preserve|Total Suspended Solids, TSS|All|All|FALSE|0|0|Inf|-Inf|||||    NA|||||
6|Biscayne Bay Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|2559|29|1994|2023|2023-03-07T13:40:00Z|3|TRUE|0.1639|0.0044|0.109358288770053|1.90458872126437|4.7193|0.944|1
8|Boca Ciega Bay Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|2650|20|2001|2022|2022-12-19T13:04:00Z|12|TRUE|-0.2467|0.0000|-0.277662037037037|16.3472498090145|4.626|0.9479|-1
9|Cape Haze Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|326|17|2003|2023|2023-04-10T10:20:00Z|8.87|TRUE|0.2083|0.0023|0.3795|5.48944444444444|6.1061|0.8662|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|55|10|1989|2019|2019-12-04T12:00:00Z|13|TRUE|0.1565|1.0000|0.00480769230769231|10.1501976284585|6.1952|0.4017|0
11|Cockroach Bay Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|155|11|2000|2020|2020-06-02T13:20:00Z|7|TRUE|-0.0987|0.1349|-0.333333333333333|5.84285714285714|14.1731|0.2236|0
13|Coupon Bight Aquatic Preserve|Total Suspended Solids, TSS|All|All|FALSE|0|0|Inf|-Inf|||||    NA|||||
14|Estero Bay Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|5168|32|1992|2023|2023-02-14T10:40:00Z|14.35|TRUE|0.0453|0.2239|0.0698989898989899|16.4461787847992|12.2446|0.3455|0
15|Florida Keys National Marine Sanctuary|Total Suspended Solids, TSS|All|All|TRUE|851|20|2001|2022|2022-12-13T10:45:00Z|4|TRUE|0.2447|0.0005|0.236591836734694|2.69105078255078|2.1011|0.9981|1
16|Fort Clinch State Park Aquatic Preserve|Total Suspended Solids, TSS|All|All|FALSE|31|4|2004|2014|2014-09-17T00:00:00Z|26|||    NA|||||
17|Fort Pickens State Park Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|265|13|1997|2012|2012-09-25T00:00:00Z|11|TRUE|-0.5894|0.0000|-1.5325|21.2813888888889|7.6889|0.7409|-2
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|5066|28|1996|2023|2023-04-10T09:10:00Z|7.2|TRUE|-0.011|0.7944|-0.0128096590909092|9.65616712929213|4.2949|0.9605|0
19|Guana River Marsh Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|1922|27|1997|2023|2023-03-22T11:50:00Z|25|TRUE|-0.361|0.0000|-0.848002645502645|36.330701754386|6.1844|0.8608|-1
20|Guana Tolomato Matanzas National Estuarine Research Reserve|Total Suspended Solids, TSS|All|All|TRUE|6074|27|1997|2023|2023-03-22T11:50:00Z|23|TRUE|-0.3424|0.0000|-0.873765182186235|39.4838936615151|4.4966|0.9531|-1
21|Indian River-Malabar to Vero Beach Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|3185|25|1997|2023|2023-03-22T10:00:00Z|9.2|TRUE|-0.3977|0.0000|-0.447815656565657|15.4705673214286|4.5531|0.9509|-1
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|864|25|1997|2023|2023-02-27T11:04:00Z|12|TRUE|-0.3013|0.0000|-0.445411979166667|17.0647478070175|4.1461|0.9654|-1
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|991|30|1994|2023|2023-03-27T08:56:00Z|6|TRUE|-0.1049|0.0263|-0.0541666666666667|6.2155753968254|8.376|0.6793|-1
25|Lemon Bay Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|714|23|1995|2021|2021-07-21T10:31:00Z|9|TRUE|0.0912|0.0729|0.1221875|8.97112268518518|11.6205|0.3928|0
26|Lignumvitae Key Aquatic Preserve|Total Suspended Solids, TSS|All|All|FALSE|9|2|2016|2017|2017-05-09T00:00:00Z|13|||    NA|||||
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|3723|30|1994|2023|2023-04-05T10:45:00Z|4|TRUE|0.086|0.1582|0.0214847883597884|3.14214426580818|13.9934|0.2334|0
28|Matlacha Pass Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|830|21|2003|2023|2023-01-30T09:15:00Z|10.3|TRUE|0.0182|0.7721|0.0287500000000005|10.3555328282828|10.3669|0.4977|0
29|Mosquito Lagoon Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|418|27|1991|2022|2022-11-08T11:57:00Z|20.99995|TRUE|-0.2383|0.0000|-0.611794871794872|39.2656284090909|12.7611|0.3092|-1
30|Nassau River-St. Johns River Marshes Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|961|32|1983|2023|2023-03-21T12:20:00Z|19.3|TRUE|-0.201|0.0000|-0.571234389140272|30.1475378787879|10.3337|0.5006|-1
48|Nature Coast Aquatic Preserve|Total Suspended Solids, TSS|All|All|FALSE|304|4|2015|2020|2020-11-04T11:20:00Z|3|||    NA|||||
31|North Fork St. Lucie Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|990|23|1999|2023|2023-03-13T13:58:00Z|6|TRUE|0.0202|0.6649|0|5.34689153439153|9.9512|0.5348|0
33|Pellicer Creek Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|2259|20|2002|2021|2021-12-01T11:05:00Z|20|TRUE|-0.226|0.0000|-0.996153846153846|29.3821886446887|9.3006|0.5942|-1
34|Pine Island Sound Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|2511|27|1987|2023|2023-01-30T10:45:00Z|13|TRUE|-0.0293|0.5295|-0.0767115384615384|18.7547837162837|8.5691|0.6616|0
35|Pinellas County Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|11859|23|1999|2023|2023-01-30T14:20:00Z|10|TRUE|-0.375|0.0000|-0.408797417271993|16.1423624060901|2.4199|0.9964|-1
37|Rocky Bayou State Park Aquatic Preserve|Total Suspended Solids, TSS|All|All|FALSE|15|3|2013|2016|2016-12-12T00:00:00Z|3|||    NA|||||
38|Rookery Bay Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|159|19|1989|2021|2021-08-16T12:00:00Z|7|TRUE|-0.1771|0.0225|-0.15|9.55098214285714|10.0916|0.5222|-1
39|Rookery Bay National Estuarine Research Reserve|Total Suspended Solids, TSS|All|All|TRUE|376|26|1989|2019|2019-12-04T12:00:00Z|5|TRUE|0.2203|0.0002|0.125|0.284375|24.3282|0.0114|1
12|Southeast Florida Coral Reef Ecosystem Conservation Area|Total Suspended Solids, TSS|All|All|FALSE|10837|6|2016|2021|2021-08-19T00:00:00Z|1.8|||    NA|||||
40|St. Andrews State Park Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|248|13|2003|2015|2015-06-15T00:00:00Z|5|TRUE|-0.2197|0.0053|-0.361111111111111|9.35555555555555|14.2697|0.2184|-1
41|St. Joseph Bay Aquatic Preserve|Total Suspended Solids, TSS|All|All|FALSE|35|6|2008|2013|2013-12-12T00:00:00Z|5|||    NA|||||
42|St. Joseph Bay State Buffer Preserve|Total Suspended Solids, TSS|All|All|FALSE|0|0|Inf|-Inf|||||    NA|||||
43|St. Martins Marsh Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|134|17|2005|2021|2021-10-13T11:15:00Z|4.59|TRUE|-0.1486|0.0837|-0.0745|5.57626373626374|9.3297|0.5011|0
44|Terra Ceia Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|1631|29|1995|2023|2023-03-23T12:17:00Z|10.9|TRUE|-0.4326|0.0000|-0.691666666666667|19.3505787037037|5.4515|0.9073|-1
45|Tomoka Marsh Aquatic Preserve|Total Suspended Solids, TSS|All|All|TRUE|362|24|1997|2023|2023-03-14T12:17:00Z|14|TRUE|-0.0644|0.1925|-0.227272727272727|16.7251788888889|9.1446|0.6085|0
47|Yellow River Marsh Aquatic Preserve|Total Suspended Solids, TSS|All|All|FALSE|23|7|2009|2020|2020-12-08T12:35:00Z|3.2|||    NA|||||
