AreaID|ManagedAreaName|Year|GearType|GearSize_m|ParameterName|N_Data|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
2|Apalachicola Bay Aquatic Preserve|2010|Trawl|4.8|Species Richness|113|0.185185185185185|19.0740740740741|9.25925925925926|9.35758767617175|3.53779102850125|129
2|Apalachicola Bay Aquatic Preserve|2011|Trawl|4.8|Species Richness|80|3.88888888888889|17.5925925925926|9.25925925925926|9.71064814814815|2.87821904570644|129
2|Apalachicola Bay Aquatic Preserve|2012|Trawl|4.8|Species Richness|90|1.48148148148148|17.5925925925926|7.87037037037037|8.27777777777778|3.43786371485304|129
2|Apalachicola Bay Aquatic Preserve|2014|Trawl|4.8|Species Richness|28|1.2962962962963|15.3703703703704|7.5|7.3015873015873|3.68804253001055|129
2|Apalachicola Bay Aquatic Preserve|2015|Trawl|4.8|Species Richness|36|0.185185185185185|11.4814814814815|7.40740740740741|6.71296296296296|2.99171728778004|129
2|Apalachicola Bay Aquatic Preserve|2016|Trawl|4.8|Species Richness|35|3.14814814814815|15|7.22222222222222|7.52380952380952|2.67269867973231|129
2|Apalachicola Bay Aquatic Preserve|2017|Trawl|4.8|Species Richness|36|1.66666666666667|13.1481481481481|8.05555555555556|7.65432098765432|3.31830828888137|129
2|Apalachicola Bay Aquatic Preserve|2018|Trawl|4.8|Species Richness|34|2.40740740740741|12.037037037037|7.5|7.72331154684096|2.14732046623138|129
2|Apalachicola Bay Aquatic Preserve|2019|Trawl|4.8|Species Richness|27|3.33333333333333|18.1481481481481|10|9.92455418381344|3.41860666487404|129
2|Apalachicola Bay Aquatic Preserve|2020|Trawl|4.8|Species Richness|45|2.59259259259259|16.4814814814815|6.85185185185185|7.07407407407407|2.78411174600467|129
2|Apalachicola Bay Aquatic Preserve|2021|Trawl|4.8|Species Richness|36|2.40740740740741|20.3703703703704|7.59259259259259|8.0761316872428|3.80142968911966|129
3|Apalachicola National Estuarine Research Reserve|2000|Trawl|4.8|Species Richness|73|0.185185185185185|18.1481481481481|8.33333333333333|8.24708269913749|3.83251842590883|129
3|Apalachicola National Estuarine Research Reserve|2001|Trawl|4.8|Species Richness|144|1.11111111111111|15.1851851851852|6.48148148148148|6.46347736625514|2.94064694497956|129
3|Apalachicola National Estuarine Research Reserve|2002|Trawl|4.8|Species Richness|137|0.555555555555555|19.0740740740741|6.48148148148148|6.88699648553663|4.10591960862408|129
3|Apalachicola National Estuarine Research Reserve|2003|Trawl|4.8|Species Richness|137|0.185185185185185|13.5185185185185|5|5.17707488510408|2.62130735046859|129
3|Apalachicola National Estuarine Research Reserve|2004|Trawl|4.8|Species Richness|128|0.37037037037037|15.3703703703704|5.55555555555556|5.83622685185185|3.22077416863012|129
3|Apalachicola National Estuarine Research Reserve|2005|Trawl|4.8|Species Richness|141|0.37037037037037|14.4444444444444|5.18518518518519|5.72892040977147|3.13756490361181|129
3|Apalachicola National Estuarine Research Reserve|2006|Trawl|4.8|Species Richness|144|1.2962962962963|24.8148148148148|8.7037037037037|8.35262345679012|3.52520655209757|129
3|Apalachicola National Estuarine Research Reserve|2007|Trawl|4.8|Species Richness|141|0.555555555555555|17.7777777777778|8.33333333333333|8.59206724454951|4.010682838812|129
3|Apalachicola National Estuarine Research Reserve|2008|Trawl|4.8|Species Richness|146|0.37037037037037|19.4444444444444|9.07407407407407|9.07026889903602|4.05256537468757|129
3|Apalachicola National Estuarine Research Reserve|2009|Trawl|4.8|Species Richness|129|0.185185185185185|19.6296296296296|8.33333333333333|8.73672121734137|3.93950264330472|129
3|Apalachicola National Estuarine Research Reserve|2010|Trawl|4.8|Species Richness|136|0.185185185185185|21.1111111111111|8.98148148148148|9.18845315904139|3.87826354474608|129
3|Apalachicola National Estuarine Research Reserve|2011|Trawl|4.8|Species Richness|94|3.88888888888889|17.5925925925926|9.25925925925926|9.49763593380615|2.8054012586394|129
3|Apalachicola National Estuarine Research Reserve|2012|Trawl|4.8|Species Richness|104|1.48148148148148|17.5925925925926|7.77777777777778|8.16773504273504|3.4020366218589|129
3|Apalachicola National Estuarine Research Reserve|2014|Trawl|4.8|Species Richness|28|1.2962962962963|15.3703703703704|7.5|7.3015873015873|3.68804253001055|129
3|Apalachicola National Estuarine Research Reserve|2015|Trawl|4.8|Species Richness|36|0.185185185185185|11.4814814814815|7.40740740740741|6.71296296296296|2.99171728778004|129
3|Apalachicola National Estuarine Research Reserve|2016|Trawl|4.8|Species Richness|35|3.14814814814815|15|7.22222222222222|7.52380952380952|2.67269867973231|129
3|Apalachicola National Estuarine Research Reserve|2017|Trawl|4.8|Species Richness|36|1.66666666666667|13.1481481481481|8.05555555555556|7.65432098765432|3.31830828888137|129
3|Apalachicola National Estuarine Research Reserve|2018|Trawl|4.8|Species Richness|34|2.40740740740741|12.037037037037|7.5|7.72331154684096|2.14732046623138|129
3|Apalachicola National Estuarine Research Reserve|2019|Trawl|4.8|Species Richness|27|3.33333333333333|18.1481481481481|10|9.92455418381344|3.41860666487404|129
3|Apalachicola National Estuarine Research Reserve|2020|Trawl|4.8|Species Richness|45|2.59259259259259|16.4814814814815|6.85185185185185|7.07407407407407|2.78411174600467|129
3|Apalachicola National Estuarine Research Reserve|2021|Trawl|4.8|Species Richness|36|2.40740740740741|20.3703703703704|7.59259259259259|8.0761316872428|3.80142968911966|129
4|Banana River Aquatic Preserve||||Species Richness|0||||||""
5|Big Bend Seagrasses Aquatic Preserve||||Species Richness|0||||||""
7|Biscayne Bay-Cape Florida to Monroe County Line Aquatic Preserve||||Species Richness|0||||||""
6|Biscayne Bay Aquatic Preserve||||Species Richness|0||||||""
8|Boca Ciega Bay Aquatic Preserve|1989|Trawl|6.1|Species Richness|36|0.269832703723691|2.24860586436409|0.92573373739051|1.06300449995533|0.416283043722284|69
8|Boca Ciega Bay Aquatic Preserve|1990|Trawl|6.1|Species Richness|26|0|1.75391257420399|0.724974963739799|0.735460239018816|0.432638191906526|69
8|Boca Ciega Bay Aquatic Preserve|1991|Trawl|6.1|Species Richness|33|0.391692634437616|1.61899622234215|0.835196463906664|0.892473395566092|0.308284973438722|69
8|Boca Ciega Bay Aquatic Preserve|1992|Trawl|6.1|Species Richness|45|0.47220723151646|1.96241966344503|1.01187263896384|1.01520509564504|0.332158657120046|69
8|Boca Ciega Bay Aquatic Preserve|1993|Trawl|6.1|Species Richness|32|0.215866162978953|1.44553234137692|0.726062998835459|0.791902379591678|0.262694204063849|69
8|Boca Ciega Bay Aquatic Preserve|1994|Trawl|6.1|Species Richness|18|0.4292793013786|1.21424716675661|0.738973654516018|0.762083215856613|0.206576319776383|69
8|Boca Ciega Bay Aquatic Preserve|1995|Trawl|6.1|Species Richness|30|0.128491763677948|1.43910775319302|0.719909387405105|0.724675235515471|0.342394238338501|69
8|Boca Ciega Bay Aquatic Preserve|1996|Trawl|6.1|Species Richness|19|0|1.16518667517049|0.607123583378305|0.646028522536789|0.332072400317676|69
8|Boca Ciega Bay Aquatic Preserve|1996|Seine|183|Species Richness|24|0.0485436893203884|0.364077669902913|0.145631067961165|0.163834951456311|0.0931146901561421|69
8|Boca Ciega Bay Aquatic Preserve|1997|Trawl|6.1|Species Richness|16|0|1.75391257420399|0.843227199136535|0.856798995173312|0.49249150282557|69
8|Boca Ciega Bay Aquatic Preserve|1997|Seine|183|Species Richness|35|0.0485436893203884|0.58252427184466|0.218446601941748|0.235783633841886|0.12647298891237|69
8|Boca Ciega Bay Aquatic Preserve|1998|Trawl|6.1|Species Richness|3|0.385475291033845|0.674581759309228|0.4292793013786|0.496445450573891|0.155817541367971|69
8|Boca Ciega Bay Aquatic Preserve|1998|Seine|183|Species Richness|30|0.0728155339805825|0.606796116504854|0.194174757281553|0.229773462783172|0.146567313743116|69
8|Boca Ciega Bay Aquatic Preserve|1999|Trawl|6.1|Species Richness|2|0.758904479222882|1.34916351861846|1.05403399892067|1.05403399892067|0.417376169413268|69
8|Boca Ciega Bay Aquatic Preserve|1999|Seine|183|Species Richness|31|0.0728155339805825|0.922330097087378|0.29126213592233|0.295959912308174|0.165739482149941|69
8|Boca Ciega Bay Aquatic Preserve|2000|Trawl|6.1|Species Richness|2|0.306628072413286|0.781094668673843|0.543861370543564|0.543861370543564|0.33549854766234|69
8|Boca Ciega Bay Aquatic Preserve|2000|Seine|183|Species Richness|25|0.0485436893203884|0.606796116504854|0.266990291262136|0.274757281553398|0.145077155866683|69
8|Boca Ciega Bay Aquatic Preserve|2001|Trawl|6.1|Species Richness|3|0.245302457930629|0.781094668673843|0.449721172872819|0.492039433159097|0.270391289871768|69
8|Boca Ciega Bay Aquatic Preserve|2001|Seine|183|Species Richness|32|0|0.655339805825243|0.218446601941748|0.260163834951456|0.136083633064665|69
8|Boca Ciega Bay Aquatic Preserve|2002|Trawl|6.1|Species Richness|3|0.21302581872923|0.578212936550767|0.568068849944613|0.45310253507487|0.207974392466349|69
8|Boca Ciega Bay Aquatic Preserve|2002|Seine|183|Species Richness|33|0.0728155339805825|0.606796116504854|0.29126213592233|0.292733156810827|0.143329737607008|69
8|Boca Ciega Bay Aquatic Preserve|2003|Trawl|6.1|Species Richness|4|0.269832703723691|0.674581759309228|0.516587610418383|0.494397420967421|0.182824179500205|69
8|Boca Ciega Bay Aquatic Preserve|2003|Seine|183|Species Richness|32|0|0.703883495145631|0.242718446601942|0.282160194174757|0.169146227847915|69
8|Boca Ciega Bay Aquatic Preserve|2004|Trawl|6.1|Species Richness|2|1.06512909364615|1.63319794359076|1.34916351861846|1.34916351861846|0.401685335976679|69
8|Boca Ciega Bay Aquatic Preserve|2004|Seine|183|Species Richness|30|0|0.752427184466019|0.266990291262136|0.283980582524272|0.178036004508423|69
8|Boca Ciega Bay Aquatic Preserve|2005|Trawl|6.1|Species Richness|17|0.0674581759309228|1.56218933734769|0.513967054711793|0.633116675172149|0.409558065173915|69
8|Boca Ciega Bay Aquatic Preserve|2005|Seine|183|Species Richness|32|0.0485436893203884|0.315533980582524|0.169902912621359|0.175970873786408|0.0808539345031355|69
8|Boca Ciega Bay Aquatic Preserve|2006|Trawl|6.1|Species Richness|13|0.404749055585537|2.02374527792768|0.710086062430767|0.904904546225874|0.446880300629358|69
8|Boca Ciega Bay Aquatic Preserve|2006|Seine|183|Species Richness|28|0.0242718446601942|0.558252427184466|0.169902912621359|0.20631067961165|0.14328994421559|69
8|Boca Ciega Bay Aquatic Preserve|2007|Trawl|6.1|Species Richness|15|0.299814115248546|1.57402410505487|0.809498111171074|0.820578732641675|0.379005689156734|69
8|Boca Ciega Bay Aquatic Preserve|2007|Seine|183|Species Richness|30|0.0728155339805825|0.776699029126214|0.230582524271845|0.29368932038835|0.187071923556934|69
8|Boca Ciega Bay Aquatic Preserve|2008|Trawl|6.1|Species Richness|33|0.202374527792768|3.10307609282245|1.4840798704803|1.60558146734708|0.867183594914376|69
8|Boca Ciega Bay Aquatic Preserve|2008|Seine|183|Species Richness|57|0.0485436893203884|0.703883495145631|0.412621359223301|0.384942939873957|0.161421362071967|69
8|Boca Ciega Bay Aquatic Preserve|2009|Trawl|6.1|Species Richness|36|0.134916351861846|4.04749055585537|1.31365921549692|1.52018872017736|0.979967696221831|69
8|Boca Ciega Bay Aquatic Preserve|2009|Seine|183|Species Richness|53|0.0970873786407767|0.728155339805825|0.339805825242718|0.359956035904012|0.150432415634734|69
8|Boca Ciega Bay Aquatic Preserve|2010|Trawl|6.1|Species Richness|38|0.0749535288121365|3.8975834982311|1.28170534268753|1.65567409273991|0.995666610902599|69
8|Boca Ciega Bay Aquatic Preserve|2010|Seine|183|Species Richness|53|0.0242718446601942|0.679611650485437|0.339805825242718|0.348965011906943|0.154481679136819|69
8|Boca Ciega Bay Aquatic Preserve|2011|Trawl|6.1|Species Richness|37|0.0710086062430767|4.58715596330275|1.79888469149128|1.94136798363231|1.16006417871969|69
8|Boca Ciega Bay Aquatic Preserve|2011|Seine|183|Species Richness|51|0.0970873786407767|0.776699029126214|0.388349514563107|0.357890729107177|0.168009080183216|69
8|Boca Ciega Bay Aquatic Preserve|2012|Trawl|6.1|Species Richness|46|0.202374527792768|3.91257420399352|1.58526713437669|1.69768450802917|1.00711424170008|69
8|Boca Ciega Bay Aquatic Preserve|2012|Seine|183|Species Richness|51|0.121359223300971|0.776699029126214|0.364077669902913|0.388349514563107|0.154731819907857|69
8|Boca Ciega Bay Aquatic Preserve|2013|Trawl|6.1|Species Richness|41|0.0710086062430767|3.44786232535828|1.61899622234215|1.73519555981088|1.01285538317469|69
8|Boca Ciega Bay Aquatic Preserve|2013|Seine|183|Species Richness|56|0.145631067961165|0.703883495145631|0.351941747572816|0.384015256588072|0.163647756340759|69
8|Boca Ciega Bay Aquatic Preserve|2014|Trawl|6.1|Species Richness|39|0.321229409194871|3.8975834982311|1.34916351861846|1.7234936480399|1.0470630242716|69
8|Boca Ciega Bay Aquatic Preserve|2014|Seine|183|Species Richness|55|0.0485436893203884|0.825242718446602|0.339805825242718|0.344218887908208|0.172014597741501|69
8|Boca Ciega Bay Aquatic Preserve|2015|Trawl|6.1|Species Richness|44|0|4.04749055585537|1.71066187767412|1.62942881514396|0.954061758457863|69
8|Boca Ciega Bay Aquatic Preserve|2015|Seine|183|Species Richness|54|0.0728155339805825|0.776699029126214|0.327669902912621|0.338457389428263|0.140694294870363|69
8|Boca Ciega Bay Aquatic Preserve|2016|Trawl|6.1|Species Richness|60|0|3.44786232535828|0.860091743119266|1.12225981740462|0.874015830324144|69
8|Boca Ciega Bay Aquatic Preserve|2016|Seine|183|Species Richness|48|0.0970873786407767|0.703883495145631|0.279126213592233|0.330703883495146|0.158697777070656|69
8|Boca Ciega Bay Aquatic Preserve|2017|Trawl|6.1|Species Richness|47|0.134916351861846|4.04749055585537|1.19925646099418|1.40224501887348|0.940200426680432|69
8|Boca Ciega Bay Aquatic Preserve|2017|Seine|183|Species Richness|47|0.0485436893203884|0.752427184466019|0.29126213592233|0.3186325139434|0.164978461805|69
8|Boca Ciega Bay Aquatic Preserve|2018|Trawl|6.1|Species Richness|38|0|3.87884511602806|1.13929363794447|1.41051023290911|0.973600386520814|69
8|Boca Ciega Bay Aquatic Preserve|2018|Seine|183|Species Richness|47|0.0242718446601942|0.679611650485437|0.29126213592233|0.336707291881843|0.184267142832188|69
8|Boca Ciega Bay Aquatic Preserve|2019|Trawl|6.1|Species Richness|63|0.202374527792768|4.31732325957906|2.02374527792768|1.99411680080651|1.15400222191978|69
8|Boca Ciega Bay Aquatic Preserve|2019|Seine|183|Species Richness|32|0|0.776699029126214|0.266990291262136|0.287469660194175|0.179857942947051|69
8|Boca Ciega Bay Aquatic Preserve|2020|Trawl|6.1|Species Richness|27|0.0749535288121365|3.03561791689153|1.75391257420399|1.62291922867471|0.946777361535088|69
8|Boca Ciega Bay Aquatic Preserve|2020|Seine|183|Species Richness|31|0.0485436893203884|0.679611650485437|0.315533980582524|0.331193235202004|0.14583970856666|69
9|Cape Haze Aquatic Preserve||||Species Richness|0||||||""
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|1999|Trawl|6.1|Species Richness|6|0.809498111171074|1.34916351861846|1.07933081489477|1.07933081489477|0.190800534588923|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2000|Trawl|6.1|Species Richness|143|0|2.42849433351322|1.34916351861846|1.30198996901641|0.474511405246286|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2001|Trawl|6.1|Species Richness|145|0|2.69832703723691|1.21424716675661|1.19749892997376|0.483027222442392|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2002|Trawl|6.1|Species Richness|143|0|3.37290879654614|1.34916351861846|1.32746368580152|0.549002729519902|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2003|Trawl|6.1|Species Richness|143|0.269832703723691|2.69832703723691|1.21424716675661|1.28123360719151|0.494257402172516|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2004|Trawl|6.1|Species Richness|141|0|2.83324338909876|1.34916351861846|1.38073968607548|0.538854890603471|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2005|Trawl|6.1|Species Richness|140|0.134916351861846|2.9681597409606|1.34916351861846|1.37036465962532|0.520210839701021|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2006|Trawl|6.1|Species Richness|143|0.134916351861846|2.42849433351322|1.34916351861846|1.27462931024723|0.487153089961209|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2007|Trawl|6.1|Species Richness|144|0|2.42849433351322|1.34916351861846|1.3444789230677|0.517120378504756|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2008|Trawl|6.1|Species Richness|144|0|2.69832703723691|1.34916351861846|1.35291119505906|0.534437894865842|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2009|Trawl|6.1|Species Richness|143|0.269832703723691|2.42849433351322|1.34916351861846|1.26991195528702|0.512954265675807|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2010|Trawl|6.1|Species Richness|143|0.404749055585537|2.9681597409606|1.4840798704803|1.5623879628197|0.509716347187491|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2011|Trawl|6.1|Species Richness|142|0|2.83324338909876|1.34916351861846|1.46317733709326|0.554832679891277|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2012|Trawl|6.1|Species Richness|130|0.134916351861846|2.42849433351322|1.07933081489477|1.14575117273444|0.497276337755917|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2015|Trawl|6.1|Species Richness|12|0.404749055585537|1.34916351861846|0.94441446303292|0.899442345745638|0.295213465445644|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2016|Trawl|6.1|Species Richness|132|0|2.69832703723691|1.21424716675661|1.27966115553811|0.554268677461895|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2017|Trawl|6.1|Species Richness|144|0|2.29357798165138|1.07933081489477|1.06434010913234|0.549739892785776|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2018|Trawl|6.1|Species Richness|143|0.134916351861846|2.56341068537507|1.07933081489477|1.1123522996162|0.469612199906077|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2019|Trawl|6.1|Species Richness|143|0.134916351861846|3.37290879654614|1.34916351861846|1.4170934300454|0.555784273881737|4043
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|2020|Trawl|6.1|Species Richness|131|0|3.10307609282245|1.34916351861846|1.38932945543229|0.537766662785857|4043
11|Cockroach Bay Aquatic Preserve|1989|Trawl|6.1|Species Richness|4|1.10386106068783|2.29357798165138|1.46851259911163|1.58361606014061|0.5037172099676|69
11|Cockroach Bay Aquatic Preserve|1990|Trawl|6.1|Species Richness|16|0.367953686895943|1.79888469149128|0.883380875285894|0.948901332148094|0.452555683781824|69
11|Cockroach Bay Aquatic Preserve|1991|Trawl|6.1|Species Richness|10|0|1.88882892606584|0.927549919050189|0.878796055536477|0.585214539794675|69
11|Cockroach Bay Aquatic Preserve|1992|Trawl|6.1|Species Richness|10|0.299814115248546|1.96241966344503|1.34916351861846|1.14719782825557|0.598172751029179|69
11|Cockroach Bay Aquatic Preserve|1993|Trawl|6.1|Species Richness|11|0|1.88882892606584|1.07933081489477|1.05021663428179|0.446012831470174|69
11|Cockroach Bay Aquatic Preserve|1994|Trawl|6.1|Species Richness|7|0.367953686895943|2.24860586436409|0.94441446303292|1.1468863330709|0.785231963189241|69
11|Cockroach Bay Aquatic Preserve|1995|Trawl|6.1|Species Richness|12|0.269832703723691|2.29357798165138|0.819876292083524|1.0258471790447|0.720518227506028|69
11|Cockroach Bay Aquatic Preserve|1996|Trawl|6.1|Species Richness|39|0|2.08507089241034|0.77095058206769|0.828781955541057|0.575357719730221|69
11|Cockroach Bay Aquatic Preserve|1996|Seine|183|Species Richness|13|0.0242718446601942|0.558252427184466|0.242718446601942|0.233383121732636|0.139268530238772|69
11|Cockroach Bay Aquatic Preserve|1997|Trawl|6.1|Species Richness|54|0|2.31285174620307|0.8585586027572|0.903641157896755|0.577380735660718|69
11|Cockroach Bay Aquatic Preserve|1997|Seine|183|Species Richness|18|0.0242718446601942|0.29126213592233|0.121359223300971|0.133495145631068|0.0672486513482621|69
11|Cockroach Bay Aquatic Preserve|1998|Trawl|6.1|Species Richness|55|0|2.69832703723691|0.674581759309228|0.757929593233523|0.54903165844394|69
11|Cockroach Bay Aquatic Preserve|1998|Seine|183|Species Richness|12|0.0728155339805825|0.388349514563107|0.133495145631068|0.186084142394822|0.111147285671454|69
11|Cockroach Bay Aquatic Preserve|1999|Trawl|6.1|Species Richness|61|0|2.19239071775499|0.8585586027572|0.83386963877617|0.487640032426792|69
11|Cockroach Bay Aquatic Preserve|1999|Seine|183|Species Richness|15|0.0970873786407767|0.436893203883495|0.169902912621359|0.203883495145631|0.100829411199311|69
11|Cockroach Bay Aquatic Preserve|2000|Trawl|6.1|Species Richness|60|0|2.92318762367332|1.10181687353841|1.17980011733385|0.668873690458853|69
11|Cockroach Bay Aquatic Preserve|2000|Seine|183|Species Richness|16|0.0242718446601942|0.703883495145631|0.242718446601942|0.257888349514563|0.178333376645757|69
11|Cockroach Bay Aquatic Preserve|2001|Trawl|6.1|Species Richness|65|0|3.37290879654614|0.8585586027572|0.924381428968585|0.601105959649255|69
11|Cockroach Bay Aquatic Preserve|2001|Seine|183|Species Richness|21|0.0242718446601942|0.315533980582524|0.194174757281553|0.177993527508091|0.0780230644093281|69
11|Cockroach Bay Aquatic Preserve|2002|Trawl|6.1|Species Richness|62|0|1.85509983810038|0.742039935240151|0.832112912784187|0.477292985121709|69
11|Cockroach Bay Aquatic Preserve|2002|Seine|183|Species Richness|22|0.0242718446601942|0.388349514563107|0.145631067961165|0.154457193292145|0.0805164404882725|69
11|Cockroach Bay Aquatic Preserve|2003|Trawl|6.1|Species Richness|66|0.122651228965314|2.56341068537507|0.735907373791885|0.803991750797913|0.495709908141123|69
11|Cockroach Bay Aquatic Preserve|2003|Seine|183|Species Richness|20|0.0242718446601942|0.339805825242718|0.194174757281553|0.191747572815534|0.0873005385347449|69
11|Cockroach Bay Aquatic Preserve|2004|Trawl|6.1|Species Richness|67|0|2.69832703723691|0.674581759309228|0.731081668307305|0.539175280485796|69
11|Cockroach Bay Aquatic Preserve|2004|Seine|183|Species Richness|15|0.0728155339805825|0.339805825242718|0.242718446601942|0.20873786407767|0.09612911277793|69
11|Cockroach Bay Aquatic Preserve|2005|Trawl|6.1|Species Richness|66|0|1.94879174911555|0.674581759309228|0.744641627975779|0.422590967958637|69
11|Cockroach Bay Aquatic Preserve|2005|Seine|183|Species Richness|16|0|0.339805825242718|0.194174757281553|0.197208737864078|0.104444166456274|69
11|Cockroach Bay Aquatic Preserve|2006|Trawl|6.1|Species Richness|66|0|2.69832703723691|0.749535288121365|0.781313106535105|0.551236230088908|69
11|Cockroach Bay Aquatic Preserve|2006|Seine|183|Species Richness|17|0.0242718446601942|0.315533980582524|0.145631067961165|0.159908623643632|0.0786772993712984|69
11|Cockroach Bay Aquatic Preserve|2007|Trawl|6.1|Species Richness|68|0|2.24860586436409|0.749535288121365|0.790809831594251|0.493152072996885|69
11|Cockroach Bay Aquatic Preserve|2007|Seine|183|Species Richness|20|0.0242718446601942|0.315533980582524|0.218446601941748|0.205097087378641|0.0801048292196968|69
11|Cockroach Bay Aquatic Preserve|2008|Trawl|6.1|Species Richness|65|0|2.09869880673982|0.749535288121365|0.779301797920255|0.516963967595574|69
11|Cockroach Bay Aquatic Preserve|2008|Seine|183|Species Richness|24|0.0728155339805825|0.776699029126214|0.266990291262136|0.286205501618123|0.178931430544275|69
11|Cockroach Bay Aquatic Preserve|2009|Trawl|6.1|Species Richness|67|0|2.69832703723691|0.899442345745638|0.969880356675469|0.50311447330256|69
11|Cockroach Bay Aquatic Preserve|2009|Seine|183|Species Richness|24|0.0485436893203884|0.509708737864078|0.242718446601942|0.251820388349515|0.120578429613671|69
11|Cockroach Bay Aquatic Preserve|2010|Trawl|6.1|Species Richness|71|0|2.09869880673982|0.899442345745638|0.930358971628574|0.45762346305266|69
11|Cockroach Bay Aquatic Preserve|2010|Seine|183|Species Richness|23|0.0242718446601942|0.485436893203884|0.242718446601942|0.23427606585057|0.117914186462716|69
11|Cockroach Bay Aquatic Preserve|2011|Trawl|6.1|Species Richness|67|0.134916351861846|1.49907057624273|0.539665407447383|0.647468311844757|0.378676110966336|69
11|Cockroach Bay Aquatic Preserve|2011|Seine|183|Species Richness|23|0.0485436893203884|0.558252427184466|0.169902912621359|0.226888982693119|0.140122482293212|69
11|Cockroach Bay Aquatic Preserve|2012|Trawl|6.1|Species Richness|66|0|2.24860586436409|0.449721172872819|0.590563602632484|0.470447245115566|69
11|Cockroach Bay Aquatic Preserve|2012|Seine|183|Species Richness|19|0.0242718446601942|0.558252427184466|0.266990291262136|0.288707204905468|0.166771642098774|69
11|Cockroach Bay Aquatic Preserve|2013|Trawl|6.1|Species Richness|71|0|3.74767644060682|0.809498111171074|0.961780456680238|0.64542544600573|69
11|Cockroach Bay Aquatic Preserve|2013|Seine|183|Species Richness|22|0.0728155339805825|0.436893203883495|0.279126213592233|0.264783759929391|0.111833527747941|69
11|Cockroach Bay Aquatic Preserve|2014|Trawl|6.1|Species Richness|70|0|2.29357798165138|0.854470228458356|0.917465262446374|0.547850011243514|69
11|Cockroach Bay Aquatic Preserve|2014|Seine|183|Species Richness|27|0.0485436893203884|0.509708737864078|0.194174757281553|0.220244516361021|0.123749047270617|69
11|Cockroach Bay Aquatic Preserve|2015|Trawl|6.1|Species Richness|68|0|2.29357798165138|0.809498111171074|0.797448429567251|0.486940245592795|69
11|Cockroach Bay Aquatic Preserve|2015|Seine|183|Species Richness|22|0.0242718446601942|0.412621359223301|0.218446601941748|0.221756398940865|0.105212338682426|69
