ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|235|1995-07-26|2020-11-15|49|0.12|10.35|1.01|1.76180119387755|1.82709989337835
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|236|1995-03-27|2011-07-15|71|0|6.45|0.49|0.76105303943662|0.934782117595114
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|237|1995-03-27|2020-11-15|110|0|9.656|0.245|0.418177679090909|0.97847916972117
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|238|1995-07-27|2019-12-11|25|0|4.88481|1.0443397|1.671766176|1.41680334165162
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|239|1995-03-24|2020-11-15|105|0|6.993|0.19|0.377263078095238|0.772606674949844
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|240|1995-03-24|2011-07-15|72|0|2.45|0.21214285|0.319346044444444|0.380069294160232
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|241|1995-07-27|2020-10-28|24|0|6.81648|1.2605873|1.56240829583333|1.45938725611361
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|242|1995-03-24|2020-12-13|109|0|16.9|0.71|1.12396199174312|1.80944898168827
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|243|1997-10-23|2020-12-13|100|0|7.549|0.17|0.435914199|0.969271544696538
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|243i|1995-03-24|1997-07-30|8|0|0.32|0.077841|0.09008525|0.106096887650258
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|244|1996-03-16|2020-10-28|104|0|13.3|0.9051282|1.30132586730769|1.60370341187178
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|244i|1995-03-24|1995-12-08|4|0.635|2.834268|0.778846|1.25674|1.05796067858372
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|245|1996-03-16|2011-07-15|66|0.16|6.3|0.7525|1.10766498484848|1.07160137579837
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|246|1995-03-24|2020-12-13|107|0|8.198|0.18|0.363533426168224|0.840345928864794
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|247|1995-07-27|2020-12-13|58|0|6.19|0.87|1.36530310172414|1.43532865084874
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|248|1998-01-27|2020-12-13|92|0|5.524|0.27|0.459745873913044|0.681214896954929
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|248i|1995-03-24|1997-08-08|9|0.135|2.6|0.51|0.760257333333333|0.796173835279708
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|249|1998-01-27|2020-12-13|99|0|5.498|0.17|0.330833247474747|0.609758958006923
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|249i|1995-03-24|1997-10-23|10|0.05|0.783726|0.19|0.2538726|0.217278232475322
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|250|1996-03-16|2020-12-13|56|0|23.597564|0.7725|1.47410065714286|3.16807463693249
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|251|1995-03-24|2011-07-14|68|0.125|10.819786|0.75869|1.16270364852941|1.54148106555732
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|252|1995-03-24|2020-12-13|105|0|17.411|0.1848657|0.462781806666667|1.70277042095894
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|253|1995-07-28|2020-01-29|21|0|23.695244|0.7145739|2.03050038095238|5.02014947829179
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|254|1995-07-28|2017-05-09|22|0|10.062766|0.82584035|1.65886539090909|2.14964928452562
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|255|1995-03-23|2020-12-13|105|0|10.147|0.53|0.910613170476191|1.40685823539482
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|256|1995-03-24|2020-12-13|101|0|28.52|0.2|0.626090918811881|2.83932562557882
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|257|1995-07-28|2010-07-12|14|0.490116|7.3241581|1.8050066|2.24759302857143|1.94289041748053
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|258|1995-03-23|2011-07-14|67|0|14.95898|0.84|1.28555207313433|1.95885439834904
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|259|1995-03-23|2020-12-14|102|0|6.675|0.245|0.435750282352941|0.762695737829737
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|260|1995-07-28|2020-10-27|17|0|3.6341941|1.7477473|1.79201860588235|0.922906481680626
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|261|1996-05-28|2011-07-14|65|0|5.63|0.655|0.950198676923077|1.00005976091664
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|261i|1995-03-23|1995-07-28|2|1.275|1.685172|1.480086|1.480086|0.290035402652849
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|262|1995-03-23|2011-07-14|70|0|3.3106288|0.6225|0.878044547142857|0.733116634625995
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|263|1995-03-23|2020-12-14|103|0|8.914|0.28|0.546658647572816|1.0370825880369
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|264|1995-03-28|2020-11-15|100|0|10.783|0.12|0.315054492|1.09314678829361
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|265|1995-08-15|2010-08-04|20|0.095|4.0697028|1.1455708|1.36347794|0.859530972393829
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|266|1995-07-28|2020-10-27|20|0|4.88481|2.4478663|2.1629671|1.55836739141421
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|267|1995-03-23|2020-12-14|104|0|23.658614|0.3125|0.8324157625|2.56418805759755
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|268|1995-03-23|2020-12-14|55|0|16.961422|0.82|1.27166894909091|2.30461765785513
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|269|1995-03-23|2020-12-14|105|0|12.852753|0.71|1.21736085057143|1.81755973495472
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|270|1995-03-23|2020-12-14|101|0|9.696|0.445|0.775030348514852|1.23101883262631
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|271|1995-03-22|2020-12-14|102|0.03|7.867|1.1775|1.36031240588235|1.09799834274148
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|272|1995-03-22|2020-12-14|106|0|11.221|0.77|1.24510549150943|1.59199627811548
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|273|1997-10-29|2020-12-14|91|0|9.272|0.31|0.60845542967033|1.16638599199458
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|273i|1995-03-22|1997-08-07|9|0|1.55|0.325|0.485555555555556|0.471463442673743
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|274|1995-03-22|2011-07-14|68|0.18|6.1677717|1|1.06996621617647|0.744682971562654
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|275|1995-03-22|2020-12-16|103|0.09|18.1|1.075|1.67412596504854|2.1991177459701
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|276|1995-03-22|2020-12-15|101|0|10.757|0.4|0.682267463366337|1.16145082412974
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|277|1995-03-22|2011-07-14|68|0.12|6.3|1.1075|1.61425009264706|1.35988759281592
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|278|1995-03-22|2020-12-16|101|0|16.418077|0.99|1.5658760980198|2.1566291351148
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|279|1995-03-22|2011-07-14|69|0|6.16|0.425|0.698534266666667|0.898656830962381
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|280|1995-03-22|2020-12-16|104|0|83|0.40371795|1.78007417596154|8.50546207589611
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|281|1995-12-09|2020-12-15|104|0|17.101793|1.84317215|2.36047895384615|2.43633738158499
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|282|1995-08-15|2017-06-05|16|0|19.940665|1.3171459|2.803709525|4.67998703380878
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|283|1995-08-15|2010-08-04|17|0|11.288878|1.26|2.38498651764706|2.79128365505339
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|284|2000-11-30|2017-06-05|19|0|5.5511661|1.515|1.74697784210526|1.44243587550593
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|285|1995-08-15|2017-06-05|20|0|8.2563806|2.2970037|2.339707385|2.00854856341859
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|286|1995-08-15|2010-11-02|18|1.125|5.885|2.47830455|2.66993553333333|1.39160094438802
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|287|1995-08-15|2017-06-05|18|0|10.691581|1.2502259|1.91898266666667|2.44949041252367
Florida Keys National Marine Sanctuary|297|Florida Keys National Marine Sanctuary Water Quality Monitoring Project|288|1995-03-26|2017-06-05|21|0|17.909957|1.3150488|3.0620413|4.41734802980141
